-1476625524.549877405166625976562500000000000000000000000,103212420361.334686279296875000000000000000000000000000000,-3061827783794.687011718750000000000000000000000000000000000,51989005276897.320312500000000000000000000000000000000000000,-571266026913606.625000000000000000000000000000000000000000000,4333968127895854.000000000000000000000000000000000000000000000,-23550564646558064.000000000000000000000000000000000000000000000,93453205720824432.000000000000000000000000000000000000000000000,-272411959484292864.000000000000000000000000000000000000000000000,579197095335447040.000000000000000000000000000000000000000000000,-879325935817037568.000000000000000000000000000000000000000000000,923529309779544832.000000000000000000000000000000000000000000000,-682986367183926912.000000000000000000000000000000000000000000000,508824207353439104.000000000000000000000000000000000000000000000,-557796306630797952.000000000000000000000000000000000000000000000,365177935930048960.000000000000000000000000000000000000000000000,228059784365240416.000000000000000000000000000000000000000000000,-365388041230596096.000000000000000000000000000000000000000000000,-351671029554989504.000000000000000000000000000000000000000000000,777074772477486464.000000000000000000000000000000000000000000000,-100747363028359440.000000000000000000000000000000000000000000000,-738214103398825344.000000000000000000000000000000000000000000000,765034512095312768.000000000000000000000000000000000000000000000,-325839665843928256.000000000000000000000000000000000000000000000,53768788674099912.000000000000000000000000000000000000000000000
1396905860.707263946533203125000000000000000000000000000,-71623676811.665847778320312500000000000000000000000000000,1619319103340.040283203125000000000000000000000000000000000,-21544680913629.781250000000000000000000000000000000000000000,189493008891333.968750000000000000000000000000000000000000000,-1170628292094453.250000000000000000000000000000000000000000000,5256663656276147.000000000000000000000000000000000000000000000,-17485107488130404.000000000000000000000000000000000000000000000,43469161138594824.000000000000000000000000000000000000000000000,-81115225890109920.000000000000000000000000000000000000000000000,114883944202217696.000000000000000000000000000000000000000000000,-129548338092183408.000000000000000000000000000000000000000000000,131673813801244672.000000000000000000000000000000000000000000000,-136584302121235360.000000000000000000000000000000000000000000000,141593923262689392.000000000000000000000000000000000000000000000,-163051272558991104.000000000000000000000000000000000000000000000,259637197970579392.000000000000000000000000000000000000000000000,-390988959220049280.000000000000000000000000000000000000000000000,334713839818922432.000000000000000000000000000000000000000000000,20138051655545748.000000000000000000000000000000000000000000000,-404667841359146816.000000000000000000000000000000000000000000000,483966347500024896.000000000000000000000000000000000000000000000,-292092504459746176.000000000000000000000000000000000000000000000,94145355044776864.000000000000000000000000000000000000000000000,-12943616683160838.000000000000000000000000000000000000000000000
2913469697.693051815032958984375000000000000000000000000,-200446049796.938781738281250000000000000000000000000000000,5839750484261.951171875000000000000000000000000000000000000,-97302239407069.343750000000000000000000000000000000000000000,1048832605373771.500000000000000000000000000000000000000000000,-7802642820979370.000000000000000000000000000000000000000000000,41537910760598968.000000000000000000000000000000000000000000000,-161140532748410752.000000000000000000000000000000000000000000000,457109302338412608.000000000000000000000000000000000000000000000,-936499606471393024.000000000000000000000000000000000000000000000,1339057383071878656.000000000000000000000000000000000000000000000,-1249195554791805952.000000000000000000000000000000000000000000000,707783026698209792.000000000000000000000000000000000000000000000,-421062612538110208.000000000000000000000000000000000000000000000,622928539443095680.000000000000000000000000000000000000000000000,-301212631344589120.000000000000000000000000000000000000000000000,-975294793964980480.000000000000000000000000000000000000000000000,1512960551049421568.000000000000000000000000000000000000000000000,-115118290786087360.000000000000000000000000000000000000000000000,-1399888017432064768.000000000000000000000000000000000000000000000,1050765394342597760.000000000000000000000000000000000000000000000,220346447077496416.000000000000000000000000000000000000000000000,-670976286656870400.000000000000000000000000000000000000000000000,346940860625633920.000000000000000000000000000000000000000000000,-62195625766405728.000000000000000000000000000000000000000000000
-8998092721.682289123535156250000000000000000000000000000,544743780843.869873046875000000000000000000000000000000000,-14403835977456.539062500000000000000000000000000000000000000,222257570466875.781250000000000000000000000000000000000000000,-2249638975953568.250000000000000000000000000000000000000000000,15870000472151188.000000000000000000000000000000000000000000000,-80667994867859696.000000000000000000000000000000000000000000000,300148773350091648.000000000000000000000000000000000000000000000,-818292017439037056.000000000000000000000000000000000000000000000,1608785449665083136.000000000000000000000000000000000000000000000,-2188096471052135424.000000000000000000000000000000000000000000000,1884390158096095232.000000000000000000000000000000000000000000000,-889634796912208768.000000000000000000000000000000000000000000000,470746431142849984.000000000000000000000000000000000000000000000,-963735463687210752.000000000000000000000000000000000000000000000,636353104146987776.000000000000000000000000000000000000000000000,1199176739624306944.000000000000000000000000000000000000000000000,-1900401326737754368.000000000000000000000000000000000000000000000,-178197018787939520.000000000000000000000000000000000000000000000,2102120739414676736.000000000000000000000000000000000000000000000,-1144882760698838656.000000000000000000000000000000000000000000000,-862899262958585344.000000000000000000000000000000000000000000000,1324528642367817728.000000000000000000000000000000000000000000000,-619507989538549504.000000000000000000000000000000000000000000000,106236324270453392.000000000000000000000000000000000000000000000
8572117599.346436500549316406250000000000000000000000000,-493418689334.738769531250000000000000000000000000000000000,12460366304960.197265625000000000000000000000000000000000000,-184247784486998.718750000000000000000000000000000000000000000,1791424114721304.250000000000000000000000000000000000000000000,-12156884629265530.000000000000000000000000000000000000000000000,59455920191216960.000000000000000000000000000000000000000000000,-212499553461307552.000000000000000000000000000000000000000000000,553651121152601536.000000000000000000000000000000000000000000000,-1026884164668298368.000000000000000000000000000000000000000000000,1271840509330654208.000000000000000000000000000000000000000000000,-876666433616911872.000000000000000000000000000000000000000000000,99677969675843184.000000000000000000000000000000000000000000000,117814685571700288.000000000000000000000000000000000000000000000,401474753639720704.000000000000000000000000000000000000000000000,-418030649680785920.000000000000000000000000000000000000000000000,-568399778091348480.000000000000000000000000000000000000000000000,932327376421937024.000000000000000000000000000000000000000000000,263690573792016480.000000000000000000000000000000000000000000000,-1219399025744594176.000000000000000000000000000000000000000000000,466421502041073408.000000000000000000000000000000000000000000000,735046442230478592.000000000000000000000000000000000000000000000,-899764580545890816.000000000000000000000000000000000000000000000,396678952935327744.000000000000000000000000000000000000000000000,-65897893253791448.000000000000000000000000000000000000000000000
1482792617.082155466079711914062500000000000000000000000,-91994259297.815124511718750000000000000000000000000000000,2497278126781.316894531250000000000000000000000000000000000,-39638589026258.039062500000000000000000000000000000000000000,413734332914653.062500000000000000000000000000000000000000000,-3020182106560205.000000000000000000000000000000000000000000000,15968036230613296.000000000000000000000000000000000000000000000,-62307052837013336.000000000000000000000000000000000000000000000,180603548079914304.000000000000000000000000000000000000000000000,-386994367166425984.000000000000000000000000000000000000000000000,602689492655520128.000000000000000000000000000000000000000000000,-663800002836787968.000000000000000000000000000000000000000000000,513442946559440384.000000000000000000000000000000000000000000000,-335378569055992832.000000000000000000000000000000000000000000000,280325781696816576.000000000000000000000000000000000000000000000,-168252079399417504.000000000000000000000000000000000000000000000,-133771780585817248.000000000000000000000000000000000000000000000,275544320353962912.000000000000000000000000000000000000000000000,316339729531251.562500000000000000000000000000000000000000000,-255805747228133952.000000000000000000000000000000000000000000000,69669402733362784.000000000000000000000000000000000000000000000,249446631418345312.000000000000000000000000000000000000000000000,-282966031238502624.000000000000000000000000000000000000000000000,124958641820243104.000000000000000000000000000000000000000000000,-21045833718707420.000000000000000000000000000000000000000000000
-11431810647.629608154296875000000000000000000000000000000,641043161072.372802734375000000000000000000000000000000000,-15809930172750.289062500000000000000000000000000000000000000,228836280422297.093750000000000000000000000000000000000000000,-2182739996826818.500000000000000000000000000000000000000000000,14563749863422404.000000000000000000000000000000000000000000000,-70197715925981088.000000000000000000000000000000000000000000000,247928016387853792.000000000000000000000000000000000000000000000,-640363965362531584.000000000000000000000000000000000000000000000,1181934801221720320.000000000000000000000000000000000000000000000,-1461685411233902336.000000000000000000000000000000000000000000000,993744949644807552.000000000000000000000000000000000000000000000,-13381788954233662.000000000000000000000000000000000000000000000,-429763038110942016.000000000000000000000000000000000000000000000,-71338779806691728.000000000000000000000000000000000000000000000,437956681287026624.000000000000000000000000000000000000000000000,33830991149871244.000000000000000000000000000000000000000000000,-262395465964876960.000000000000000000000000000000000000000000000,-412970495163416960.000000000000000000000000000000000000000000000,645958473240532864.000000000000000000000000000000000000000000000,369467621083498048.000000000000000000000000000000000000000000000,-1310492587663912448.000000000000000000000000000000000000000000000,1120242479760904704.000000000000000000000000000000000000000000000,-440007637296988928.000000000000000000000000000000000000000000000,68938209753360328.000000000000000000000000000000000000000000000
10673121655.794927597045898437500000000000000000000000000,-583409746266.908935546875000000000000000000000000000000000,14022250778589.712890625000000000000000000000000000000000000,-197689157037079.875000000000000000000000000000000000000000000,1834967597215947.250000000000000000000000000000000000000000000,-11895802748142246.000000000000000000000000000000000000000000000,55561796179595648.000000000000000000000000000000000000000000000,-189224324147690560.000000000000000000000000000000000000000000000,466569166527893248.000000000000000000000000000000000000000000000,-802407253433603584.000000000000000000000000000000000000000000000,854572238874787456.000000000000000000000000000000000000000000000,-279641416684921472.000000000000000000000000000000000000000000000,-656700463403652480.000000000000000000000000000000000000000000000,1069493235742447232.000000000000000000000000000000000000000000000,-568627264946567680.000000000000000000000000000000000000000000000,-121042975703953696.000000000000000000000000000000000000000000000,364878974089097216.000000000000000000000000000000000000000000000,-492446250303846336.000000000000000000000000000000000000000000000,598087951358900224.000000000000000000000000000000000000000000000,-17991026687416758.000000000000000000000000000000000000000000000,-1105523553873871104.000000000000000000000000000000000000000000000,1594624982101477888.000000000000000000000000000000000000000000000,-1083578308408140288.000000000000000000000000000000000000000000000,378742206150639488.000000000000000000000000000000000000000000000,-55102640273973152.000000000000000000000000000000000000000000000
-2362999765.242728233337402343750000000000000000000000000,122485235199.422683715820312500000000000000000000000000000,-2780535108979.966796875000000000000000000000000000000000000,36832737523962.812500000000000000000000000000000000000000000,-318985949995385.812500000000000000000000000000000000000000000,1910190611592039.500000000000000000000000000000000000000000000,-8113986473690333.000000000000000000000000000000000000000000000,24448334781651776.000000000000000000000000000000000000000000000,-50238103900283360.000000000000000000000000000000000000000000000,59567010257091736.000000000000000000000000000000000000000000000,2956595486008954.000000000000000000000000000000000000000000000,-173818799858675264.000000000000000000000000000000000000000000000,403907548279517056.000000000000000000000000000000000000000000000,-574907373647691968.000000000000000000000000000000000000000000000,577133308665381888.000000000000000000000000000000000000000000000,-327079025363278208.000000000000000000000000000000000000000000000,-162633107433003072.000000000000000000000000000000000000000000000,564449878750540352.000000000000000000000000000000000000000000000,-365739516525346624.000000000000000000000000000000000000000000000,-431212940983065024.000000000000000000000000000000000000000000000,1097402825916040192.000000000000000000000000000000000000000000000,-1062071440403644416.000000000000000000000000000000000000000000000,572313774160871808.000000000000000000000000000000000000000000000,-169780709877843008.000000000000000000000000000000000000000000000,21790351530171532.000000000000000000000000000000000000000000000
-3350175886.234618186950683593750000000000000000000000000,189004206496.845275878906250000000000000000000000000000000,-4697829985188.594726562500000000000000000000000000000000000,68635682281002.679687500000000000000000000000000000000000000,-661772596875927.750000000000000000000000000000000000000000000,4469441238906073.500000000000000000000000000000000000000000000,-21834373030810060.000000000000000000000000000000000000000000000,78252520595931680.000000000000000000000000000000000000000000000,-205279741899068416.000000000000000000000000000000000000000000000,384854584971081280.000000000000000000000000000000000000000000000,-482352537215242688.000000000000000000000000000000000000000000000,329259127655976768.000000000000000000000000000000000000000000000,-5474878300637721.000000000000000000000000000000000000000000000,-92800311103851600.000000000000000000000000000000000000000000000,-215222110113159136.000000000000000000000000000000000000000000000,466711111337708864.000000000000000000000000000000000000000000000,-218679316362124992.000000000000000000000000000000000000000000000,-112939747277757568.000000000000000000000000000000000000000000000,-106441442132212704.000000000000000000000000000000000000000000000,613358789864698752.000000000000000000000000000000000000000000000,-710279395820486272.000000000000000000000000000000000000000000000,375038261608004736.000000000000000000000000000000000000000000000,-74783825216279440.000000000000000000000000000000000000000000000,-10315451447230056.000000000000000000000000000000000000000000000,5056942606704320.000000000000000000000000000000000000000000000
3676254431.004117965698242187500000000000000000000000000,-215241489748.394775390625000000000000000000000000000000000,5546732979154.841796875000000000000000000000000000000000000,-83950913078082.968750000000000000000000000000000000000000000,838157723567292.500000000000000000000000000000000000000000000,-5862731344027275.000000000000000000000000000000000000000000000,29704467983182788.000000000000000000000000000000000000000000000,-110818047871634432.000000000000000000000000000000000000000000000,305182682116588736.000000000000000000000000000000000000000000000,-612623622665921664.000000000000000000000000000000000000000000000,866292079040305408.000000000000000000000000000000000000000000000,-803706786306048384.000000000000000000000000000000000000000000000,435098686267572608.000000000000000000000000000000000000000000000,-194851391757542880.000000000000000000000000000000000000000000000,323781217938866688.000000000000000000000000000000000000000000000,-358851507619011008.000000000000000000000000000000000000000000000,-28149829397806816.000000000000000000000000000000000000000000000,176163239338779328.000000000000000000000000000000000000000000000,445528514238901376.000000000000000000000000000000000000000000000,-1043152327466993536.000000000000000000000000000000000000000000000,754351948653500416.000000000000000000000000000000000000000000000,-49502354605036216.000000000000000000000000000000000000000000000,-245174948698867680.000000000000000000000000000000000000000000000,142159798152122688.000000000000000000000000000000000000000000000,-26328631064908888.000000000000000000000000000000000000000000000
-2221085390.027032375335693359375000000000000000000000000,144685903523.022827148437500000000000000000000000000000000,-4065855004877.034179687500000000000000000000000000000000000,66127376590969.484375000000000000000000000000000000000000000,-701841803635720.000000000000000000000000000000000000000000000,5178948046633568.000000000000000000000000000000000000000000000,-27550731348655520.000000000000000000000000000000000000000000000,107776158714071888.000000000000000000000000000000000000000000000,-312431828349424128.000000000000000000000000000000000000000000000,669346095936849920.000000000000000000000000000000000000000000000,-1047781743686704512.000000000000000000000000000000000000000000000,1186206537424375808.000000000000000000000000000000000000000000000,-1010756147625271552.000000000000000000000000000000000000000000000,796827268090801152.000000000000000000000000000000000000000000000,-661223069842973696.000000000000000000000000000000000000000000000,219530720980986688.000000000000000000000000000000000000000000000,521499613699413888.000000000000000000000000000000000000000000000,-583366824896901632.000000000000000000000000000000000000000000000,-450680390425170048.000000000000000000000000000000000000000000000,1320190961299112704.000000000000000000000000000000000000000000000,-942190547078982272.000000000000000000000000000000000000000000000,30495121323412044.000000000000000000000000000000000000000000000,331990573715894208.000000000000000000000000000000000000000000000,-186548086818710464.000000000000000000000000000000000000000000000,34127012488262284.000000000000000000000000000000000000000000000
1140667559.195448875427246093750000000000000000000000000,-81004862090.221130371093750000000000000000000000000000000,2409290413330.439941406250000000000000000000000000000000000,-40762697635004.742187500000000000000000000000000000000000000,445203166851548.937500000000000000000000000000000000000000000,-3357077797508874.000000000000000000000000000000000000000000000,18170475752104316.000000000000000000000000000000000000000000000,-72170671364809120.000000000000000000000000000000000000000000000,212533326125202176.000000000000000000000000000000000000000000000,-464737132985075008.000000000000000000000000000000000000000000000,752274629845748608.000000000000000000000000000000000000000000000,-907473748461561856.000000000000000000000000000000000000000000000,865843982028338304.000000000000000000000000000000000000000000000,-757202753994701824.000000000000000000000000000000000000000000000,590824026742225536.000000000000000000000000000000000000000000000,-112577831801684288.000000000000000000000000000000000000000000000,-544704276282264448.000000000000000000000000000000000000000000000,584123030940946560.000000000000000000000000000000000000000000000,250690320734472608.000000000000000000000000000000000000000000000,-954247896743882368.000000000000000000000000000000000000000000000,710388127122300928.000000000000000000000000000000000000000000000,-51938783333143568.000000000000000000000000000000000000000000000,-221101239884255328.000000000000000000000000000000000000000000000,127755542251920896.000000000000000000000000000000000000000000000,-23498821096764704.000000000000000000000000000000000000000000000
-438323622.325118720531463623046875000000000000000000000,31403041198.075603485107421875000000000000000000000000000,-936866372078.317871093750000000000000000000000000000000000,15851122064701.765625000000000000000000000000000000000000000,-172816795280896.312500000000000000000000000000000000000000000,1299379686216379.250000000000000000000000000000000000000000000,-7008127549576437.000000000000000000000000000000000000000000000,27730672562807304.000000000000000000000000000000000000000000000,-81390554224948576.000000000000000000000000000000000000000000000,177687203237938272.000000000000000000000000000000000000000000000,-288544275980947392.000000000000000000000000000000000000000000000,353285574950111872.000000000000000000000000000000000000000000000,-349330953451899264.000000000000000000000000000000000000000000000,318658051428952320.000000000000000000000000000000000000000000000,-248799032279733696.000000000000000000000000000000000000000000000,38904696757626400.000000000000000000000000000000000000000000000,238860452500746080.000000000000000000000000000000000000000000000,-257293868979351360.000000000000000000000000000000000000000000000,-77466481395300448.000000000000000000000000000000000000000000000,362470319080014720.000000000000000000000000000000000000000000000,-277818722567822816.000000000000000000000000000000000000000000000,28575506700177408.000000000000000000000000000000000000000000000,77954553645253152.000000000000000000000000000000000000000000000,-46130877217990304.000000000000000000000000000000000000000000000,8514355349555162.000000000000000000000000000000000000000000000
